,line,season,episode,line_ID
343,CHANDLER: ...Dinah?,1,2,102
344,"RACHEL: (LOOKING AT THE LASAGNE AND REALISING) Ohhhhh, don't be mad...",1,2,102
345,MONICA: You didn't.,1,2,102
346,"RACHEL: Oh, I am sorry...",1,2,102
347,MONICA: I gave you one job! (EXAMINING THE LASAGNE THROUGH THE GLASS DISH),1,2,102
348,"RACHEL: Oh, but look how straight those noodles are!",1,2,102
349,"CHANDLER: Now, Monica, you know that's not how you look for an engagement ring in a lasagne...",1,2,102
350,MONICA: (PUTS DOWN THE lASAGNE) I just... can't do it.,1,2,102
351,CHANDLER: Boys? We're going in.,1,2,102
352,"(CHANDLER, JOEY+PHOEBE START TO PICK THROUGH THE LASAGNE. A KNOCK AT THE DOOR. IT IS ROSS)",1,2,102
353,ROSS: .....Hi.,1,2,102
354,MONICA: Wow. That is not a happy hi.,1,2,102
355,ROSS: Carol's pregnant. ,1,2,102
356,PHOEBE: (WHILE EVERYONE ELSE IS STUNNED) Ooh! I found it!,1,2,102
357,MONICA: W-w-wh-... wha-... w-w-w-...,1,2,102
358,"ROSS: Yeah. Do that for another two hours, you might be where I am right about now. (HE COMES IN)",1,2,102
359,"CHANDLER: Kinda puts that whole pillow thing in perspective, huh, Mon?",1,2,102
360,"RACHEL: Well now, how-how do you fit into this whole thing?",1,2,102
361,"ROSS: Well, Carol says she and Susan want me to be involved, but if I'm not comfortable with it, I don't have to be involved.. basically it's entirely up to me.",1,2,102
362,PHOEBE: She is so great! I miss her.,1,2,102
363,MONICA: What does she mean by 'involved'?,1,2,102
364,"CHANDLER: I mean presumably, the biggest part of your job is done.",1,2,102
365,"ROSS: Anyway, they want me to go down to this- sonogram thing with them tomorrow.",1,2,102
366,RACHEL: So what are you gonna do?,1,2,102
367,"ROSS: I have no idea. No matter what I do, though, I'm still gonna be a father.",1,2,102
368,"(AT THE SOUND OF JOEY EATING THE LASAGNE, THE GANG TURN ROUND TO STARE AT HIM ACCUSINGLY)",1,2,102
369,"JOEY: .....Well, this is still ruined, right?",1,2,102
370,SCENE 2: MONICA AND RACHEL'S. (MONICA AND ROSS ARE POURING WINE FOR MR. AND MRS. GELLER),1,2,102
371,"MRS. GELLER: Oh, Martha Ludwin's daughter is gonna call you. (TASTING A SNACK) Mmm! What's that curry taste?",1,2,102
372,MONICA: Curry.,1,2,102
373,MRS. GELLER: Mmmm! ,1,2,102
374,"ROSS: I- I think they're great! I, I really do. ",1,2,102
375,"MR. GELLER: (TO ROSS) Do you remember the Ludwins? The big one had a thing for you, didn't she?",1,2,102
376,MRS. GELLER: They all had a thing for him.,1,2,102
377,"ROSS: Aw, Mom...",1,2,102
378,"MONICA: I'm sorry, why is this girl going to call me?",1,2,102
379,"MRS. GELLER: Oh, she just graduated, and she wants to be something in cooking, or food, or.... I don't know. Anyway, I told her you had a restaurant-",1,2,102
380,"MONICA: No Mom, I don't have a restaurant, I work in a restaurant.",1,2,102
381,"MRS. GELLER: Well, they don't have to know that... (SHE STARTS TO FLUFF THE PILLOWS)",1,2,102
382,"MONICA: Ross, could you come and help me with the spaghetti, please?",1,2,102
383,ROSS: Yeah. (THEY GO TO THE KITCHEN),1,2,102
384,"MRS. GELLER: Oh, we're having spaghetti! That's.... easy.",1,2,102
385,"MONICA: I know this is going to sound unbelievably selfish, but, were you planning on bringing up the whole baby/lesbian thing? Because I think it might take some of the heat off me.",1,2,102
386,(CUT TO THE FAMILY EATING),1,2,102
387,"MRS. GELLER: What that Rachel did to her life.... We ran into her parents at the club, they were not playing	very well.",1,2,102
388,MR. GELLER: I'm not gonna tell you what they spent on that wedding... but forty thousand dollars is a lot of money!,1,2,102
389,"MRS. GELLER: Well, at least she had the chance to leave a man at the altar...",1,2,102
390,MONICA: What's that supposed to mean?,1,2,102
391,MRS. GELLER: Nothing! It's an expression.,1,2,102
392,MONICA: No it's not. ,1,2,102
393,"MR. GELLER: Don't listen to your mother. You're independent, and you always have been! Even when you were a kid... and you were chubby, and you had no friends, you were just fine! And you would read alone in your room, and your puzzles...",1,2,102
394,(CUT TO SAME SCENE),1,2,102
395,"MR. GELLER: Look, there are people like Ross who need to sh**t for the stars, with his museum, and his papers getting published. Other people are satisfied with staying where they are- I'm telling you, these are the people who never get cancer. ",1,2,102
396,"(AGAIN, CUT TO SAME SCENE)",1,2,102
397,"MR. GELLER: ...And I read about these women trying to have it all, and I thank God 'Our Little Harmonica' doesn't seem to have that problem. ",1,2,102
398,"MONICA: (TRYING TO CHANGE THE SUBJECT) So, Ross, what's going on with you? Any stories? (DIGS HER ELBOW INTO HIS HAND) No news, no little anecdotes to share with the folks?",1,2,102
399,"ROSS: (PULLS HIS HAND AWAY) Okay! Okay. (TO MR.+MRS. GELLER) Look, I, uh- I realise you guys have been wondering what exactly happened between Carol and me, and, so, well, here's the deal. Carol's a lesbian. She's living with a woman named Susan. She's pregnant with my child, and she and Susan are going to raise the baby.",1,2,102
400,(STUNNED SILENCE),1,2,102
401,MRS. GELLER: (TURNS TO MONICA) And you knew about this?!,1,2,102
402,(AD BREAK) ,1,2,102
403,SCENE 3: CENTRAL PERK (ALL PRESENT),1,2,102
404,"JOEY: Your folks are really that bad, huh?",1,2,102
405,"ROSS: Well, y'know, these people are pros. They know what they're doing, they take their time, they get the job done.",1,2,102
406,"MONICA: Boy, I know they say you can't change your parents,... boy, if you could- (TO ROSS) -I'd want yours.",1,2,102
407,ROSS: Must pee. (GOES TO PEE),1,2,102
408,"PHOEBE: Y'know, it's even worse when you're twins.",1,2,102
409,RACHEL: You're twins?,1,2,102
410,"PHOEBE: Yeah. We don't speak. She's like this high-powered, driven career type.",1,2,102
411,CHANDLER: What does she do?,1,2,102
412,PHOEBE: She's a waitress.,1,2,102
413,"RACHEL: All right, you guys, I kinda gotta clean up now. (THEY START TO LEAVE)",1,2,102
414,"MONICA: Chandler, you're an only child, right? You don't have any of this.",1,2,102
415,"CHANDLER: Well, no, although I did have an imaginary friend, who... my parents actually preferred.",1,2,102
416,"RACHEL: The lights, please.. (JOEY TURNS OFF THE LIGHT. EXIT ALL BUT RACHEL AND ROSS. RACHEL STARTS TO SWEEP, THEN ROSS COMES BACK FROM THE TOILET)",1,2,102
417,ROSS: ...How long was I in there?,1,2,102
418,RACHEL: I'm just cleaning up.,1,2,102
419,ROSS: D'ya.. uh.. d'ya need any help?,1,2,102
420,"RACHEL: Uh.. okay, sure! Thanks! (SHE HANDS HIM THE BROOM AND THEN SITS DOWN)",1,2,102
421,"ROSS: Anyway.. um.. (STARTS TO SWEEP) So, you- uh- you nervous about Barry tomorrow?",1,2,102
422,RACHEL: Oh.. a little..,1,2,102
423,ROSS: Mm-hmm..,1,2,102
424,RACHEL: A lot.,1,2,102
425,ROSS: Mm.,1,2,102
426,"RACHEL: So, got any advice? Y'know, as someone who's recently been- dumped?",1,2,102
427,"ROSS: Well, you may wanna steer clear of the word 'dumped'. Chances are he's gonna be this, this broken shell of a man, y'know, so you should try not to look too terrific, I know it'll be hard. Or, y'know, uh, hey!, I'll go down there, and I'll give Barry back his ring, and you can go with Carol and Susan to the OB/GYN...",1,2,102
428,"RACHEL: Oh, you've got Carol tomorrow.. When did it get so complicated?",1,2,102
429,ROSS: Got me.,1,2,102
430,RACHEL: Remember when we were in high school together?,1,2,102
431,ROSS: Yeah.,1,2,102
432,"RACHEL: I mean, didn't you think you were just gonna meet somone, fall in love- and that'd be it? (ROSS GAZES AT HER) ..Ross?",1,2,102
433,"ROSS: Yes, yes!",1,2,102
434,"RACHEL: Oh! Man, I never thought I'd be here.. (SHE LEANS BACK ONTO HIS HAND)",1,2,102
435,ROSS: Me either... (HE PULLS UP A STOOL AND SITS DOWN SO AS NOT TO HAVE TO PULL HIS HAND AWAY),1,2,102
436,"(CUT TO THE CLINIC. CAROL IS SITTING, WAITING. ENTER ROSS)",1,2,102
437,"ROSS: Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.",1,2,102
438,"(ENTER SUSAN, HOLDING A DRINK)",1,2,102
439,SUSAN: Hi.,1,2,102
440,"CAROL: Ross, you remember Susan.",1,2,102
441,ROSS: How could I forget? ,1,2,102
442,SUSAN: Ross.,1,2,102
443,"ROSS: (THEY SHAKE HANDS) Hello, Susan. (TO CAROL) Good shake. Good shake. So, uh, we're just waiting for...?",1,2,102
444,CAROL: Dr. Oberman.,1,2,102
445,ROSS: ..Dr. Oberman. Okay. And is he-,1,2,102
446,SUSAN: She.,1,2,102
447,"ROSS: -she, of course, she- uh- familiar with our.. special situation?",1,2,102
448,"CAROL: Yes, and she's very supportive.",1,2,102
449,"ROSS: Okay, that's great. (SUSAN HOLDS OUT HER DRINK) No, I'm- Oh. (PASSES IT TO CAROL)",1,2,102
450,CAROL: Thanks.,1,2,102
451,"ROSS: (PICKS UP A SURGICAL IMPLEMENT AND MIMES A DUCK WITH IT) Quack, quack..",1,2,102
452,CAROL: Ross? That opens my cervix. (HE DROPS IT IN HORROR),1,2,102
453,(CUT TO BARRY'S SURGERY. BARRY IS WORKING ON ROBBIE'S MOUTH. ENTER RACHEL),1,2,102
454,RACHEL: Barry?,1,2,102
455,BARRY: C'mon in. ,1,2,102
456,RACHEL: (HESITATES) Are you sure?,1,2,102
457,"BARRY: Yeah! It's fine, it's fine. Robbie's gonna be here for hours.",1,2,102
458,ROBBIE: Huh?!,1,2,102
459,"BARRY: So, how ya doin?",1,2,102
460,RACHEL: I'm- uh- I'm okay... You look great! ,1,2,102
461,"BARRY: Yeah, well..",1,2,102
462,"BERNICE (OVER INTERCOM): Dr. Farber, Jason Greenstein's gagging.",1,2,102
463,BARRY (TO INTERCOM): Be right there. (TO ROBBIE+RACHEL) Be back in a sec.,1,2,102
464,(ROBBIE STARES AT RACHEL),1,2,102
465,RACHEL: I dumped him.,1,2,102
466,ROBBIE: Okay.,1,2,102
467,,1,2,102
468,,1,2,102
469,,1,2,102
470,(CUT TO THE CLINIC),1,2,102
471,"ROSS: So, um- so how's this, uh, how's this gonna work? Y'know, with us? Y'know, when, like, important decisions have to be made?",1,2,102
472,CAROL: Give me a 'for instance'.,1,2,102
473,"ROSS: Well, uh, uh, I don't know, okay, okay, how about with the, uh, with the baby's name?",1,2,102
474,CAROL: Marlon-,1,2,102
475,ROSS: Marlon?!,1,2,102
476,"CAROL: -if it's a boy, Minnie if it's a girl.",1,2,102
477,ROSS: ...As in Mouse?,1,2,102
478,CAROL: As in my grandmother.,1,2,102
479,"ROSS: Still, you- you say Minnie, you hear Mouse. Um, how about, um.. how about Julia?",1,2,102
480,CAROL: Julia..,1,2,102
481,SUSAN: We agreed on Minnie.,1,2,102
482,"ROSS: 'S'funny, um, uh, we agreed we'd spend the rest of our lives together. Things change, roll with the punches. I believe Julia's on the table..?",1,2,102
483,(CUT TO THE SURGERY. RACHEL IS DOING HER MAKEUP IN THE MIRROR ON BARRY'S LAMP. ENTER BARRY),1,2,102
484,BARRY: Sorry about that. So. What have you been up to?,1,2,102
485,"RACHEL: Oh, not much. I-I got a job.",1,2,102
486,"BARRY: Oh, that's great.",1,2,102
487,RACHEL: Why are- why are you so tanned?,1,2,102
488,"BARRY: Oh, I, uh- I went to Aruba.",1,2,102
489,RACHEL: Oh no. You went on our honeymoon alone?,1,2,102
490,"BARRY: No. I went with, uh.. Now, this may hurt.",1,2,102
491,ROBBIE: Me?!,1,2,102
492,BARRY: No! (TO RACHEL) I went with Mindy.,1,2,102
493,"RACHEL: Mindy?! My maid of honour, Mindy?!",1,2,102
494,"BARRY: Yeah, well, uh, we're kind of a thing now. ",1,2,102
495,"RACHEL: Oh! Well, um.. (GRABBING HIS FOREHEAD) You've got plugs!",1,2,102
496,BARRY: Careful! They haven't quite taken yet.,1,2,102
497,RACHEL: And you've got lenses! But you hate sticking your finger in your eye!,1,2,102
498,"BARRY: Not for her. Listen, I really wanted to thank you.",1,2,102
499,RACHEL: Okay..,1,2,102
500,"BARRY: See, about a month ago, I wanted to hurt you. More than I've ever wanted to hurt anyone in my life. And I'm an orthodontist. ",1,2,102
501,RACHEL: Wow.,1,2,102
502,"BARRY: You know, you were right? I mean, I thought we were happy. We weren't happy. But with Mindy, now I'm happy. Spit.",1,2,102
503,RACHEL: What?,1,2,102
504,ROBBIE: Me. (SPITS),1,2,102
505,"RACHEL: Anyway, um, (GETS THE RING OUT OF HER PURSE) I guess this belongs to you. And thank you for giving it to me. ",1,2,102
506,"BARRY: Well, thank you for giving it back.",1,2,102
507,(BARRY AND RACHEL SMILE AT EACH OTHER FOR A BIT),1,2,102
508,ROBBIE: Hello?!,1,2,102
509,(CUT TO THE CLINIC),1,2,102
510,"SUSAN: Oh, please! What's wrong with Helen?",1,2,102
511,ROSS: Helen Geller? I don't think so.,1,2,102
512,CAROL: Hello? It's not gonna be Helen Geller.,1,2,102
513,ROSS: Thank you!,1,2,102
514,"CAROL: No, I mean it's not Geller.",1,2,102
515,"ROSS: What, it's gonna be Helen Willick?",1,2,102
516,"CAROL: No, actually, um, we talked about Helen Willick-Bunch.",1,2,102
517,"ROSS: Well, wait a minute, wha- why is she in the title?",1,2,102
518,SUSAN: It's my baby too.,1,2,102
519,"ROSS: Oh, 's'funny, really? Um, I don't remember you making any sperm.",1,2,102
520,"SUSAN: Yeah, and we all know what a challenge that is!",1,2,102
521,"CAROL: All right, you two, stop it!",1,2,102
522,"ROSS: No no no, she gets a credit, hey, I'm in there too. ",1,2,102
523,CAROL: Ross. You're not actually suggesting Helen Willick-Bunch-Geller? 'Cause I think that borders on child abuse.,1,2,102
524,"ROSS: Of course not, I'm... suggesting Geller-Willick-Bunch.",1,2,102
525,"SUSAN: Oh, no, nonononono, you see what he's doing? He knows no-one's gonna say all those names, so they'll wind up calling her Geller, then he gets his way!",1,2,102
526,"ROSS: My way?! You-you think this is my way? Believe me, of all the ways I ever imagined this moment in my life being, this is not my way- y'know what? Uh, um, this is too hard. I'm not, I can't do-",1,2,102
527,DR. OBERMAN: (ENTERING) Knock knock!How are we today? Any nausea?,1,2,102
528,ALL: Yeah. Yeah. A little.,1,2,102
529,"DR. OBERMAN: Well, I was just wondering about the mother-to-be, but.. thanks for sharing. (TO CAROL) Uh, lie back..",1,2,102
530,"ROSS: You- uh- y'know what, I'm gonna go. I don't- I don't think I can be involved in this particular thing right now. (HE TURNS TO GO, BUT THE SOUND OF THE SONOGRAM CATCHES HIS EAR; HE RETURNS AND STARES AT IT, TRANSFIXED)",1,2,102
531,ROSS: Oh my God. ,1,2,102
532,SUSAN: Look at that.,1,2,102
533,CAROL: I know. ,1,2,102
534,CREDITS SCENE: MONICA+RACHEL'S APARTMENT.(ALL WATCHING A VIDEO OF THE SONOGRAM),1,2,102
535,ROSS: Well? Isn't that amazing?,1,2,102
536,JOEY: What are we supposed to be seeing here?,1,2,102
537,"CHANDLER: I dunno, but.. I think it's about to attack the Enterprise.",1,2,102
538,"PHOEBE: You know, if you tilt your head to the left, and relax your eyes, it kinda looks like an old potato.",1,2,102
539,"ROSS: Then don't do that, alright?",1,2,102
540,PHOEBE: Okay!,1,2,102
541,ROSS: (WALKING OVER TO WHERE MONICA IS STANDING)Monica. Whaddya think?,1,2,102
542,MONICA: (WELLING UP) Mm-hmm.,1,2,102
543,ROSS: Wh- are you welling up?,1,2,102
544,MONICA: No.,1,2,102
545,"ROSS: You are, you're welling up.",1,2,102
546,MONICA: Am not!,1,2,102
547,ROSS: You're gonna be an aunt.,1,2,102
548,MONICA: (PUSHES HIM AND STARTS TO CRY) Oh shut up!,1,2,102
549,"RACHEL: (ON PHONE) Hi, Mindy. Hi, it-it's Rachel. Yeah, I'm fine. I-I saw Barry today. Oh, yeah, yeah he-he told me. No, no, it's okay. I hope you two are very happy, I really do. Oh, oh, and Mind, y'know, if-if everything works out, and you guys end up getting married and having kids- and everything- I just hope they have his old hairline and your old nose. (SLAMS DOWN PHONE) (TO THE GANG, WHO ARE STARING) Okay, I know it was a cheap shot, but I feel SO much better now.
END",1,2,102
550,"Originally written by Jeffrey Astrof & Mike Sikowitz.
Transcribed by guineapig.
PRE-INTRO SCENE: CENTRAL PERK ",1,3,103
551,PHOEBE: (ENTERING) Hi guys!,1,3,103
552,"ALL: Hey, Pheebs! Hi!",1,3,103
553,"ROSS: Hey. Oh, oh, how'd it go? ",1,3,103
554,"PHOEBE: Um, not so good. He walked me to the subway and said 'We should do this again!'",1,3,103
555,ALL: Ohh. Ouch.,1,3,103
556,"RACHEL: What? He said 'we should do it again', that's good, right?",1,3,103
557,"MONICA: Uh, no. Loosely translated 'We should do this again' means 'You will never see me naked'. ",1,3,103
558,RACHEL: Since when?,1,3,103
559,"JOEY: Since always. It's like dating language. Y'know, like 'It's not you' means 'It is you'.",1,3,103
560,CHANDLER: Or 'You're such a nice guy' means 'I'm gonna be dating leather-wearing alcoholics and complaining about them to you'. ,1,3,103
561,"PHOEBE: Or, or, y'know, um, 'I think we should see other people' means 'Ha, ha, I already am'.",1,3,103
562,RACHEL: And everybody knows this?,1,3,103
563,JOEY: Yeah. Cushions the blow.,1,3,103
564,"CHANDLER: Yeah, it's like when you're a kid, and your parents put your dog to sleep, and they tell you it went off to live on some farm.",1,3,103
565,"ROSS: That's funny, that, no, because, uh, our parents actually did, uh, send our dog off to live on a farm.",1,3,103
566,"MONICA: Uh, Ross.",1,3,103
567,"ROSS: What? Wh- hello? The Millners' farm in Connecticut? The Millners, they had this unbelievable farm, they had horses, and, and rabbits that he could chase and it was- it w- .....Oh my God, Chi Chi!",1,3,103
568,(INTRO),1,3,103
569,SCENE 1: CHANDLER AND JOEY'S APARTMENT. (JOEY IS REHEARSING A PART; CHANDLER READS THE OTHER PART FROM A SCRIPT),1,3,103
570,"CHANDLER: ""So how does it feel knowing you're about to die?""",1,3,103
571,"JOEY: ""Warden, in five minutes my pain will be over. But you'll have to live with the knowledge that you sent an honest man to die.""",1,3,103
572,"CHANDLER: Hey, that was really good! ",1,3,103
573,JOEY: Thanks! Let's keep going.,1,3,103
574,"CHANDLER: Okay. ""So. Whaddya want from me, Damone, huh?""",1,3,103
575,"JOEY: ""I just wanna go back to my cell. 'Cause in my cell, I can smoke.""",1,3,103
